"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.7664913706863e-109,0.518801667823739,0.896,0.828,2.45683619835051e-105,"0","NACA"
3.67023937160225e-109,0.366839855355321,0.883,0.505,5.1045689180244e-105,"0","LY6E"
5.4071134469901e-108,1.00976989930131,0.265,0.101,7.52021338207383e-104,"0","MYC"
3.26879013477036e-106,0.286291846706846,0.981,0.652,4.54623331943861e-102,"0","ISG20"
3.90103458914869e-105,0.749416570967657,0.718,0.595,5.425558906588e-101,"0","RPL37"
4.49280993059433e-102,1.01907572565179,0.525,0.357,6.2486000514706e-98,"0","SP100"
1.69746803049033e-99,0.546697997381037,0.846,0.752,2.36083853680595e-95,"0","BTF3"
5.38544161773528e-99,0.404941570548268,0.972,0.963,7.49007220194622e-95,"0","TPT1"
6.77058254342583e-99,1.03167910646224,0.472,0.289,9.41652620139664e-95,"0","EIF2AK2"
2.96029586442399e-98,1.30993126209863,0.31,0.14,4.11717948824088e-94,"0","LAT"
4.85860523398482e-97,0.945698606026021,0.56,0.399,6.75734815942609e-93,"0","RPS21"
2.77300043114311e-94,0.815530013626013,0.6,0.428,3.85668899963384e-90,"0","GLTSCR2"
6.48534237896492e-94,1.16467518607945,0.401,0.225,9.0198141806644e-90,"0","APRT"
1.87749312283812e-93,0.407960151007815,0.948,0.929,2.61121743524325e-89,"0","FAU"
2.5732599958509e-93,0.506438281480105,0.877,0.822,3.57889000222944e-89,"0","EEF1D"
4.28975974973682e-92,0.919621475529294,0.592,0.442,5.96619785993396e-88,"0","TMEM123"
2.95874153164583e-91,1.07729854847537,0.407,0.228,4.11501772221302e-87,"0","C6orf48"
3.74242370895234e-91,0.726328774800773,0.688,0.566,5.20496289441092e-87,"0","RPL37A"
5.16384895653412e-90,1.15716134309904,0.302,0.135,7.18188112874765e-86,"0","LCK"
8.92008306194353e-89,1.1545655542454,0.375,0.201,1.24060515225511e-84,"0","C1QBP"
2.89815953488122e-87,1.2957775957357,0.407,0.256,4.0307602811128e-83,"0","STAT1"
1.42814229414796e-85,0.81990856173914,0.514,0.324,1.98626030270098e-81,"0","ZFP36L2"
1.22811027729928e-84,0.97199130715766,0.461,0.29,1.70805577366784e-80,"0","LEPROTL1"
7.6980041164484e-84,1.16408104252917,0.4,0.243,1.07063841251564e-79,"0","IFI44"
9.75119321655926e-84,0.408117035461567,0.927,0.833,1.35619595255906e-79,"0","RPL6"
2.21699793658434e-83,1.26986512970164,0.296,0.145,3.0834007302015e-79,"0","C5orf56"
2.11463413187294e-82,0.382429034852697,0.952,0.933,2.94103315060888e-78,"0","RPL28"
4.58967271551269e-82,0.713243402152751,0.41,0.225,6.38331681273504e-78,"0","PLAC8"
9.63320858025575e-82,0.80584729243495,0.583,0.451,1.33978664934197e-77,"0","RPL38"
1.07657694341753e-80,1.16770343320478,0.359,0.204,1.49730321290509e-76,"0","TRIM22"
4.35919048321726e-79,0.944962534239582,0.464,0.301,6.06276212405857e-75,"0","CD52"
5.15419337744046e-79,1.21193411163821,0.334,0.179,7.16845214934419e-75,"0","PPP2R5C"
2.28941606901877e-78,0.917658004513806,0.497,0.336,3.1841198687913e-74,"0","SAMD9"
8.3491066297257e-78,1.20022108469474,0.349,0.196,1.16119375006225e-73,"0","PPA1"
2.88978214362827e-76,0.83159996901035,0.648,0.541,4.0191090053582e-72,"0","ENO1"
2.82973539296041e-75,0.811224148597268,0.525,0.365,3.93559598452933e-71,"0","SNRPD2"
6.05063345200305e-75,0.884988279535922,0.538,0.413,8.41522100504585e-71,"0","TOMM7"
1.76825760049819e-74,0.843294217125623,0.515,0.364,2.45929267077289e-70,"0","IFI16"
1.80160326335876e-74,0.430148139108917,0.883,0.858,2.50566981867937e-70,"0","UBA52"
2.93478180063261e-74,0.942723816230309,0.442,0.281,4.08169452831983e-70,"0","HERC5"
8.4119136504601e-74,0.646113251034667,0.639,0.494,1.16992895050599e-69,"0","EEF2"
3.68698846496002e-71,0.890666501626613,0.456,0.296,5.1278635570664e-67,"0","EIF3E"
2.50830070951364e-70,0.913220390000767,0.498,0.363,3.48854462679157e-66,"0","GBP2"
2.28909987059086e-69,1.05919819042566,0.306,0.157,3.18368010001777e-65,"0","PEBP1"
7.4539581872255e-69,0.268184244666174,0.999,0.998,1.03669650467932e-64,"0","HLA-B"
1.15921554229864e-68,1.46397145870571,0.276,0.148,1.61223697622894e-64,"0","RTP4"
2.47636992122387e-67,0.384656907932472,0.962,0.893,3.44413528643816e-63,"0","TMSB10"
1.90846606283225e-63,0.812980387556079,0.518,0.396,2.65429460018709e-59,"0","COMMD6"
2.10845173288387e-63,0.897081008547166,0.425,0.279,2.93243467009489e-59,"0","ERP29"
4.02090725076631e-63,0.884111172991715,0.396,0.249,5.59227780436579e-59,"0","RARRES3"
2.04567944837851e-62,0.63999429219507,0.621,0.514,2.84513097680483e-58,"0","DRAP1"
1.65635312335838e-61,0.574515103755779,0.664,0.539,2.30365592396684e-57,"0","HINT1"
1.02104418572313e-60,0.527890549356345,0.759,0.695,1.42006825350373e-56,"0","ITM2B"
1.63507717913073e-59,1.05965428528557,0.322,0.19,2.27406534073502e-55,"0","PPM1K"
2.02158414133599e-59,0.885087181511793,0.377,0.234,2.8116192237701e-55,"0","RSL1D1"
1.62483436035149e-57,0.877270227978754,0.389,0.251,2.25981962837685e-53,"0","RSL24D1"
1.81533578334868e-56,1.0017220490632,0.279,0.149,2.52476900748135e-52,"0","S1PR4"
1.58727468911244e-55,1.21596752492958,0.302,0.184,2.20758163761759e-51,"0","PHF11"
2.91292533334082e-54,1.30123393990372,0.281,0.169,4.05129655361042e-50,"0","PARP9"
1.08214970646493e-53,1.21094068120214,0.296,0.182,1.50505381175143e-49,"0","C19orf66"
4.45723763031706e-52,0.767900351430142,0.273,0.144,6.19912609624497e-48,"0","PIK3IP1"
1.52728709237467e-51,1.14710034366205,0.251,0.136,2.1241508880747e-47,"0","SLFN5"
2.93968579114151e-51,0.251531909410953,0.989,0.975,4.08851499831962e-47,"0","HLA-C"
6.55474811772334e-51,1.167902287594,0.286,0.173,9.11634368212962e-47,"0","ICAM2"
1.56788866386782e-50,0.625291392012895,0.615,0.54,2.18061955370736e-46,"0","PSMB8"
2.45015140594534e-50,0.586779971241897,0.638,0.545,3.40767057538878e-46,"0","RPL23"
4.90118781779674e-50,0.421810013783465,0.749,0.653,6.8165720169917e-46,"0","RPL4"
1.8969111653397e-49,1.14722546748403,0.255,0.143,2.63822404875446e-45,"0","RGS1"
7.69510438255262e-48,0.39567520687485,0.858,0.85,1.07023511752542e-43,"0","RPS24"
3.38232355615692e-46,0.532245962736408,0.548,0.445,4.70413560190304e-42,"0","SOD1"
4.01705792200975e-46,0.747479319501522,0.454,0.347,5.58692415793116e-42,"0","RPL22"
